1.720271191538579458e+01,2.060396779373413878e+01,2.047755602892826587e+01,-3.436055851339018830e+01,7.390591553930945246e+00,-2.880387161082015623e+01,1.111847303720413116e+01,-8.198577293149561740e+00,-2.676892817669391800e+00
1.727232035067533644e+01,1.984233416548256557e+01,1.590205653455095103e+01,-4.143747644354809978e+01,1.002352019481886813e+01,-2.522673514376934278e+01,1.501351114362928563e+01,-9.401673936466355741e+00,5.036651504843647764e-01
1.759225474202711936e+01,2.197654456057064465e+01,1.656071133635181880e+01,-4.090170923523030666e+01,1.509796210319925969e+01,-2.270378924470909254e+01,1.473730565045646657e+01,-1.376098422845290870e+01,-2.185383935380082132e+00
1.865815727305410832e+01,2.481511114135546237e+01,2.478302215453805601e+01,-3.992725707150709979e+01,1.068723685710073745e+01,-3.377786368501827496e+01,1.510994934572021187e+01,-1.551256999569978312e+01,-9.585542592813338647e-01
1.811955793928524727e+01,2.203113408577168997e+01,2.102401854788063318e+01,-4.156471583537647518e+01,1.383071102451358492e+01,-3.112543792299928569e+01,1.210135141331354625e+01,-1.310339788768157554e+01,1.181210153570897647e+00
1.774476053408641718e+01,2.038197507229762095e+01,1.819432306000690858e+01,-4.197595998804141004e+01,1.584890727759222173e+01,-2.794514500611071028e+01,1.138765018786679661e+01,-1.189961747091647837e+01,2.605195342432285788e+00
1.785419695273520801e+01,2.088491335513048597e+01,1.627656638335509243e+01,-4.231629503973157114e+01,1.464717444868878182e+01,-2.674007462374300914e+01,1.097365202029590314e+01,-1.286117702963650089e+01,9.190821725929979591e-01
1.755264080308947072e+01,2.022413328723621362e+01,1.677723722201519152e+01,-4.127907759709706426e+01,2.144382203277984189e+01,-2.419328171673755179e+01,8.611265754339518352e+00,-1.413102093285243477e+01,6.818903568185632480e+00
1.770890208290431289e+01,2.132807372265622092e+01,1.437187447947861685e+01,-4.218877167270640172e+01,2.087624591934109830e+01,-2.331163934212226252e+01,9.167225486467216911e+00,-1.346009118691575956e+01,4.790394695380080670e+00
1.780263111670610954e+01,2.061209557595923059e+01,1.083892513407950631e+01,-4.216510394166250819e+01,2.331952119424547121e+01,-2.389193628482845355e+01,6.066631613664128508e+00,-1.312063048785169705e+01,7.670326522312094220e+00
1.803207187168452919e+01,2.419886672107233849e+01,1.478818075830075962e+01,-3.900687904145836171e+01,2.781688282832106651e+01,-2.372517848367809989e+01,7.119807393788438077e+00,-9.906909769381218922e+00,1.101922077403466105e+01
1.814103542537304392e+01,2.313174417518354886e+01,1.247646767961597902e+01,-4.124681682522290060e+01,2.758859656668557392e+01,-2.408827798560451328e+01,7.911638276125031233e+00,-1.189726719363075880e+01,6.245261679627346574e+00
1.805499560548058469e+01,2.346717353196653377e+01,1.381909173095398913e+01,-4.128684492026110320e+01,2.627616709161715391e+01,-2.251713010192091247e+01,9.670676148743210021e+00,-1.403397598909818456e+01,6.159173284986393604e+00
1.800448065791317731e+01,2.373929089351038257e+01,1.954862360668272458e+01,-4.002932072230970562e+01,2.516369457577966884e+01,-2.195156191459655659e+01,1.392043414043649996e+01,-1.374909162893307091e+01,9.315353834267025235e+00
1.833591779774572572e+01,2.497894373409146240e+01,2.032979022140243686e+01,-3.668916570271652944e+01,2.613387370549202515e+01,-2.152613965717480937e+01,1.400128259815240384e+01,-1.199289724872280694e+01,8.573487926300249029e+00
1.811594850547646374e+01,2.386688428122765870e+01,1.930339922407768682e+01,-3.794519143809089456e+01,2.706114926645629737e+01,-2.029705990573124552e+01,1.465223195936553857e+01,-1.147981740010504836e+01,1.147801371075012966e+01
1.872712331150077603e+01,2.413057710700620717e+01,2.191532355823844469e+01,-3.669866865470950046e+01,2.808352398431739516e+01,-2.107512674486868676e+01,1.602471693473799164e+01,-1.475094198694560177e+01,1.021673591127092706e+01
1.792442291473424376e+01,2.198336226532505577e+01,2.576493728822055118e+01,-3.155336708090616682e+01,2.158475441342786283e+01,-2.391763179343805135e+01,1.686296575823585187e+01,-9.243723847040488550e+00,6.824094364528874301e+00
1.812783261279995983e+01,1.686695884112925015e+01,1.889697991163816226e+01,-2.201536996503620358e+01,1.905037952340688179e+01,-2.175007971886137881e+01,1.115672791778422734e+01,2.760504017671033594e+00,-8.101351249587563919e-01
1.749806497293582552e+01,1.594600373164638896e+01,4.774569988669936649e+00,-2.573418478610618365e+01,2.775945241216300019e+01,-1.971852992556084061e+01,6.486907286625341662e+00,1.920843010792192995e+00,-4.900363587057111836e+00
2.004029941538141202e+01,2.062496384750096823e+01,6.993918001359146430e+00,-3.555639002238397239e+01,2.818396813699461134e+01,-2.295171823339505934e+01,6.145121270826621185e+00,1.267365109234688347e+01,-1.563330119563209131e+01
1.779915460522153836e+01,1.919715274650306824e+01,1.109150242369603667e+01,-2.663493215422484894e+01,2.009036161357482086e+01,-2.788279301484195116e+01,8.459489061590669934e+00,2.211350978522319544e+00,1.256657428005918176e+00
1.806424694082564031e+01,1.574020878636255460e+01,6.249315910659490214e+00,-2.542856568190332567e+01,1.953459035096382124e+01,-1.793314368425152239e+01,5.361778517474018457e+00,-2.217097389296433629e+00,-3.061308302227490064e+00
1.764831356437077403e+01,1.691338428901951474e+01,5.964987693900274834e+00,-2.678117621834464757e+01,2.329854532388007016e+01,-2.092787252926471808e+01,4.921256386686009954e+00,4.848149433411223619e+00,-5.609500647680722096e+00
1.789712148847577566e+01,1.889457697598581376e+01,8.701605343132561288e+00,-2.412860972551862559e+01,2.201721988162642418e+01,-2.311716597606619672e+01,6.004183020615494470e+00,3.801495465149115738e+00,-1.501666332817026550e+00
1.853173337050205660e+01,2.094214948604799176e+01,9.431065904348793438e+00,-2.820496120763084136e+01,2.157438116246888882e+01,-2.492872897283139366e+01,6.601606942208733564e+00,1.590135636015839626e+00,-4.840049915642065770e+00
1.719236333740910538e+01,1.511814590498689448e+01,2.242419902404354293e+00,-2.904312161850382878e+01,2.718179396388012492e+01,-2.033990954407569873e+01,2.511101300850700380e+00,4.107936707048701841e+00,-8.430928410834193087e+00
1.919698220263796173e+01,1.967290916243006649e+01,8.863806383219548835e+00,-2.897782038104011804e+01,1.682087350099650180e+01,-2.065724275285377232e+01,1.252613244727299957e+01,2.897805235239907240e-02,-2.908921480435640028e+00
1.766402110971238670e+01,1.845346435445318178e+01,8.901953494728868321e+00,-2.595266478065670057e+01,2.141974864613741758e+01,-2.329839526685244522e+01,6.282042647387818590e+00,5.675972686040967607e-01,3.672013890577531248e-01
1.777089210167847355e+01,1.650600771965135749e+01,6.665002231111711417e+00,-2.338427174845590883e+01,2.383185466629922900e+01,-1.948548088317943083e+01,3.808690701210475815e+00,2.162591969040633666e-01,-6.655024207263862124e+00
1.902916366615481536e+01,2.091147043048480114e+01,8.557760521415795907e+00,-2.911850096366034535e+01,2.490788569847816802e+01,-2.150230275235988842e+01,8.744425166804179028e+00,4.510172062562274320e+00,-2.940242710689010774e+00
1.886818199277379193e+01,2.016115258485432449e+01,5.839425813705601875e+00,-3.247026321945672578e+01,2.842907889118926690e+01,-2.395401414228265224e+01,5.757131409175725523e+00,3.758702158169911822e+00,-1.236865570096263189e+00
2.087808408835683949e+01,2.041333356004982491e+01,1.005184829200788421e+01,-2.867748340426044606e+01,2.398739829355850262e+01,-2.370196787037566111e+01,7.487221797149625324e+00,3.554371459979870362e+00,-7.381084365147449589e+00
1.758755877537715406e+01,1.608261002878841950e+01,1.225480986995838784e+01,-2.441915984560013797e+01,2.465357707217911809e+01,-2.372156173827276504e+01,9.551472908644434767e+00,-2.045028188191187812e+00,-3.644665293238706472e+00
1.748965685013938653e+01,1.770325355078180252e+01,1.210389663478824929e+01,-2.067229212730705967e+01,2.449620109813951885e+01,-2.307593241754084090e+01,7.861172927239850949e+00,9.301349986960351091e-01,-2.252196582228631616e+00
1.768026887519520329e+01,1.807604296646634268e+01,9.047439807836855863e+00,-2.565100016197940747e+01,2.243906680615403459e+01,-2.366024301193964163e+01,9.272285658503314210e+00,3.489596361690387560e+00,-3.314912986307826159e+00
1.708883733600225341e+01,1.680903747672954296e+01,6.551314489063702062e+00,-2.693325443514206796e+01,2.183458008776499781e+01,-2.254303103787803764e+01,4.435098341954597956e+00,-7.391864006512268714e-01,-8.342236696598867240e+00
1.931423793280363554e+01,2.182616802677494761e+01,1.146796751371656242e+01,-2.799847563855194110e+01,2.428602732897689620e+01,-2.128196973423853322e+01,9.952703743339537112e+00,-3.100616690305175172e-01,-1.015252627205370572e+00
1.739332154757794413e+01,1.732057516696178823e+01,9.769524174045573162e+00,-2.370398040750938762e+01,2.517023046497949323e+01,-2.158040249379632414e+01,7.244191592874667407e+00,9.933342855753827250e-01,-3.092219821565648008e+00
1.724004827442824705e+01,1.509537930811220718e+01,5.274270861789997156e+00,-2.222979931489009786e+01,2.292809086622819592e+01,-2.027577209999773089e+01,4.879401496225409751e+00,1.136831874118089170e+00,-4.410934943911558825e+00
1.924734169860264998e+01,1.909044902615092099e+01,5.025415517546060862e+00,-3.292955146121963139e+01,2.532283735298867811e+01,-2.165758876666282617e+01,1.053508238971131838e+01,2.788196502252529907e+00,-5.614518196130705796e+00
1.792518970368488240e+01,2.004779481082372428e+01,1.448767258883520626e+01,-2.184884294459057941e+01,2.212113941520613025e+01,-2.222828451335358579e+01,1.334441853507522957e+01,3.159435995934728680e+00,2.799305313111716931e+00
1.762061819034733290e+01,1.867293504859734199e+01,7.514532667003214428e+00,-2.754068099219188781e+01,2.057789991122392337e+01,-2.113820327298600787e+01,7.317221501384679527e+00,-2.941960658571845411e+00,-6.082211836301246954e+00
2.002372393587866028e+01,2.051627287512817333e+01,8.302783086814432778e+00,-2.846905962156377967e+01,2.847953718463985595e+01,-2.203390072177088044e+01,6.216974659272326065e+00,5.870788287875687850e-01,-7.456259762289672466e+00
2.071539439621930256e+01,1.763805404079536032e+01,5.815229653679638844e-01,-3.505799832438474795e+01,2.686401464040062592e+01,-2.739127948598104823e+01,-1.251007613182406886e-01,9.768729551553466450e+00,-1.332400191846511639e+01
1.802393898354015178e+01,1.712924627996903837e+01,8.124710760292295220e+00,-2.716162709206393089e+01,2.411216282762766383e+01,-2.184461310518457822e+01,6.724649173206009856e+00,2.367200818572700260e+00,-4.212294498743347937e+00
1.797855724909440056e+01,1.822255356514861546e+01,8.617801833731734362e+00,-2.900919198929147669e+01,1.866266580061343205e+01,-3.154445351182856427e+01,9.220863860517479749e-01,-3.735160361729279899e+00,-4.556671003851461954e+00
1.864881638670117070e+01,1.824675907096965943e+01,9.176455407020737809e+00,-2.703057617376093802e+01,2.507201373423367485e+01,-1.939607842558982043e+01,5.506641108499490400e+00,3.080815445523719553e+00,-7.362810863499576364e+00
1.676511613187478034e+01,1.545696783334931190e+01,8.936251105341217027e+00,-2.054479970023052715e+01,2.476133944702262824e+01,-2.239649103214405201e+01,5.816697296382717930e+00,2.276790130597596384e+00,-3.619424667063178447e+00
1.718544974404132120e+01,1.650761353913567220e+01,8.159404945806882026e+00,-2.222831415457110893e+01,2.320333739479955426e+01,-2.232753138001234916e+01,6.388567170818527430e+00,3.498331050785203455e+00,-3.040487662395845447e+00
1.772624505015243557e+01,1.816154315594839730e+01,9.108868383389481238e+00,-2.529186408629151117e+01,2.010902048517419871e+01,-2.307238800074732410e+01,7.276659659407108016e+00,-9.561542053745658576e-01,-6.189809126671036665e+00
1.728264808385946338e+01,1.664635908870793202e+01,1.009067157298303385e+01,-2.161727748352728895e+01,2.332676477347232691e+01,-2.360890005663698332e+01,5.809412763159129689e+00,2.461808710016772928e+00,-3.923147575489686734e+00
1.778016831442171863e+01,1.841345486162125766e+01,9.231063815758963287e+00,-2.464970191598205318e+01,2.136944568350798335e+01,-2.497035534358820286e+01,4.791243779432091010e+00,1.452142237266380587e+00,-5.672540240292730296e+00
1.873088191236415057e+01,1.795068989539277027e+01,3.352460644717309091e+00,-3.125809530706625949e+01,2.983984604157063103e+01,-2.274823264818059698e+01,1.351073231241686656e+00,8.072834404071365100e+00,-1.206602550020928177e+01
1.824928767938132168e+01,1.671404167242723204e+01,7.478820656898169439e+00,-2.246020826440694407e+01,2.882776428207169772e+01,-1.997444590235516770e+01,7.087313860930269271e+00,6.546615070356984312e+00,-5.323489740555102934e+00
1.766482884689722965e+01,1.677893263611326802e+01,9.502343276233858660e+00,-2.516990315934337730e+01,2.238157539194970269e+01,-2.319420622358999751e+01,8.860289595325015810e+00,3.264918753194094414e+00,-2.977739554245247167e+00
1.714215672515258859e+01,1.473811874664868959e+01,1.107971028703857463e+01,-2.028597006916098522e+01,2.402710440522299251e+01,-2.388768047552670026e+01,6.178772824504969563e+00,1.076416669884176169e+00,-5.891868025386300944e-01
1.902216310860297455e+01,1.897484604436623457e+01,8.417039831558961183e+00,-2.743638968222569119e+01,2.417187745700199386e+01,-1.873664978239160561e+01,7.431769530265943224e+00,3.457235234561074844e+00,1.093711458485664874e-02
1.712397644259561247e+01,1.629355242762705913e+01,1.144835828443396153e+01,-2.035025811890762171e+01,2.078555421343888199e+01,-2.545912075473987812e+01,5.956729193645994513e+00,2.705902442873129754e+00,1.056046753473375732e+00
1.733609509472553967e+01,1.640163386746672458e+01,9.233300517569546173e+00,-2.232318120942625939e+01,2.185076667737168776e+01,-2.168281912709118586e+01,7.727814546080886693e+00,2.092114304965695837e+00,-3.999322420580735393e+00
1.689748824688869178e+01,1.513001540043355320e+01,7.113344332955856331e+00,-2.481403611533181319e+01,1.904864394418894591e+01,-2.394781472537193423e+01,4.091623046646478912e+00,1.343983410257850730e+00,-3.212176200425747918e+00
1.674313929692464242e+01,1.531103661141668759e+01,8.363298923504501658e+00,-2.051512471253320413e+01,2.287424199855507467e+01,-2.160260571527722462e+01,7.411487417520662646e+00,3.284304590982465744e+00,-6.694202559401141173e-01
1.726586010665042181e+01,1.713252990782202545e+01,8.788855121919597835e+00,-2.285076287300927689e+01,2.175241448812608880e+01,-2.393812990945993135e+01,5.697257659515105210e+00,5.740571259603774124e+00,-2.613203453190522385e+00
1.636246620906415217e+01,1.435307951498104018e+01,6.832537624971668500e+00,-2.208679111229706038e+01,1.766469586018305193e+01,-2.459420817576725682e+01,7.470331953272586478e-01,-2.584510922698740054e-01,-3.196992318814438239e+00
1.873423304636960651e+01,2.028222203174911087e+01,1.223873875061115335e+01,-2.508772902549502604e+01,2.363142727937560750e+01,-2.336403081330858811e+01,6.209803765684749344e+00,4.794231995570877203e+00,-3.339850971606247665e+00
1.661192840900350021e+01,1.513317487290915686e+01,7.539808378133569633e+00,-2.163123552045864528e+01,1.927802997581084554e+01,-2.509360861824325895e+01,3.961739238496057691e+00,1.323816432898977213e+00,-1.991110663392166025e+00
1.683453207581740330e+01,1.540647290122957358e+01,9.350758174698180270e+00,-2.242717723023810450e+01,1.912173667550485945e+01,-2.656730827377150206e+01,2.289775863531068989e+00,1.626125054125840519e+00,-2.133980001116944081e+00
1.935288097039094879e+01,1.989933294039380840e+01,6.312172828169403616e+00,-3.286645604971175061e+01,2.755654480491386948e+01,-2.397968658757802629e+01,5.375712590907954613e+00,8.367009717633550281e+00,-6.512807265186748573e+00
1.837872479727686326e+01,1.969913625715768646e+01,1.954446531780955709e+01,-1.669025560751549975e+01,2.916459000742119301e+01,-2.157283184499990014e+01,1.330544720183009488e+01,2.230804707253353225e+00,3.008299002050169868e+00
1.862883514643132088e+01,1.967859417912245590e+01,1.049763178634398031e+01,-2.771577720397889522e+01,2.180576888676753455e+01,-2.647148210370762911e+01,4.086367438885718961e+00,6.923218242401479650e+00,-7.559516489743785428e+00
1.688189000507192006e+01,1.632993704772991705e+01,7.475244296689795398e+00,-2.354665883661615311e+01,2.190271695633542137e+01,-2.254567859421362641e+01,5.566161109305773458e+00,-7.094311934744912396e-01,-1.952109107547876254e+00
1.833660544952802596e+01,2.006217124023946496e+01,1.183534475950609099e+01,-2.210179281858351175e+01,3.107139276911992809e+01,-1.806114683233710494e+01,9.480246037082192601e+00,1.653581712474488707e+00,-2.684491307687333350e+00
2.070365092362913728e+01,2.148181247965307250e+01,1.033994576528213116e+01,-3.091164165027752730e+01,2.483575273080514023e+01,-2.568456535869650637e+01,9.580320395096162400e+00,2.037124566949153337e+00,-4.050680047992995192e+00
1.787025118041947991e+01,1.721174122964779940e+01,7.852881744673998021e+00,-2.580637746399936461e+01,2.496033055410984147e+01,-2.061342006424530027e+01,9.496992324394142315e+00,5.361681382483625136e-01,-7.756243264303314122e-01
1.913115963118591978e+01,2.047679058689343989e+01,1.104811678108569239e+01,-2.322982138699321553e+01,2.762112003638022983e+01,-2.040030998022184505e+01,7.879455308854494078e+00,3.368346650590588354e+00,-2.320206081390223218e+00
1.799777221393110338e+01,1.001772840177694768e+01,-1.256841935543537625e+00,-1.411228860285443076e+01,2.162428796809147613e+01,-1.463443710902195782e+01,1.136055775440095061e+00,4.065359678670146693e+00,-3.398847466510188209e+00
2.224982973090612859e+01,5.331618400164048310e+00,-6.777211443899514798e+00,-1.151258955347104163e+01,3.151395277806981454e+01,-1.197594467480566394e+01,4.765618808950638358e-02,5.838818226819920909e+00,2.971481149328779825e+00
2.212559334970204006e+01,2.732320425555022858e+00,-1.200300067353597555e+01,-1.984103840971224741e+01,2.479469265369537112e+01,-1.375599607485684928e+01,1.593543034053008789e+00,2.039190640899879625e+01,-5.862678019545104036e+00
2.021144926250198992e+01,9.301538959434294540e+00,1.672852655639878394e+00,-3.359223818705697084e+00,3.645566287699953989e+01,-1.348674511230504436e+01,1.000225372460899154e+00,1.699205261401420586e+01,2.949753912476948514e+00
2.169015129592468583e+01,1.693737217442157927e+01,7.759062019717468672e+00,-6.449290202199748023e+00,3.714855520324821470e+01,-1.827510217632562117e+01,-6.555143759568930584e+00,2.332683217360788674e+01,-1.847857056695714917e+01
1.933397853355904061e+01,1.163805313277175379e+01,5.843189456349066724e+00,-7.659863025869952047e+00,3.410415562153739444e+01,-1.443680829616026173e+01,9.185087019925132212e-01,2.213930093731923421e+01,-1.199016506511460989e+01
2.146104956943799635e+01,9.763773549055228429e+00,-5.108945319955112696e-01,-1.392455852159485730e+01,3.856633135839012283e+01,-2.426595232994392148e+01,-1.413396151952916746e+01,3.265376192288985635e+01,-1.955416737686915241e+01
2.292143224324647122e+01,-1.342293453129912217e+00,-1.651985609295099877e+01,-2.069032015029753424e+01,2.571808403855104075e+01,-6.661841301245061686e+00,4.242309068316814979e+00,1.020247133751565194e+01,-4.257425643080706479e+00
2.207074244029084298e+01,6.801964974679593823e+00,-7.871659264599218275e+00,-1.801214292169307640e+01,3.833362514255080811e+01,-1.267040904591887696e+01,1.138407890457540539e+00,1.330701422123658340e+01,-3.311743371807471359e+00
1.925813577957809031e+01,1.356627782973009744e+01,2.444495327664462536e+00,-1.767810289059712758e+01,2.457434163358846746e+01,-2.023372490210021724e+01,3.220297285594001746e+00,6.094553962475038666e+00,3.635095149157244077e+00
2.047664870658925906e+01,9.683457493931999949e+00,-5.279990358321922983e+00,-1.632113885905947015e+01,3.453915960981774447e+01,-2.303105142018755558e+01,-3.745141046429643517e+00,6.393945912988055369e+00,4.932542528528361947e-01
2.045358032364114109e+01,1.205749112225318420e+01,-2.699443249541061629e+00,-1.488663257681968055e+01,3.016333910812488384e+01,-2.196333263701516358e+01,8.682505227624117555e-03,1.583989505508223949e+01,-1.361522671456573796e+00
1.945173886981083555e+01,1.047027939564799048e+01,-2.385102402937878008e+00,-1.629584939304845648e+01,2.302064623253005848e+01,-1.654225383189297105e+01,-2.926788126975494286e+00,2.022209321112253022e+01,-1.565948269666556314e+01
2.036914966730976673e+01,7.453703200358284597e+00,-6.498806132231316646e+00,-1.355022109317171974e+01,1.688442084377428287e+01,-8.002012005916832038e+00,4.723406285262557347e+00,4.885575869661772153e+00,-1.967236975974857360e+00
2.094602614952693287e+01,1.578738397010536509e+01,2.666328236037140420e-01,-1.671943399628092664e+01,3.112869449773008412e+01,-1.278107743609799307e+01,2.882226164834255311e+00,2.269060753156429300e+01,-1.702835408189305966e+01
2.206568491661137799e+01,1.686515331997537714e+01,6.601095616782507669e+00,-1.013946771931141200e+01,3.466253588906498351e+01,-1.779137448051052672e+01,-4.143456402515253600e+00,3.064991138426618633e+01,-1.891503170661460231e+01
2.095598459584014250e+01,7.435837521646266879e+00,-2.733327225308020747e+00,-7.841394251083520395e+00,3.145184663556545246e+01,-1.383655234152413271e+01,-3.397382911503692871e+00,5.856594526293983805e+00,3.125495307333471473e+00
2.126211347844898825e+01,8.266618459455202128e+00,-1.756953736933561272e+00,-6.666087001349540131e+00,4.041695985240664157e+01,-5.209869223514207448e+00,-2.463044353932579256e+00,-1.889273323370254332e+00,-2.830108624548976493e-01
2.148585883854445910e+01,1.361487515801804804e+01,2.538050837865914566e+00,-1.374277574980484573e+01,5.684994167032672863e+01,-1.641455638345852819e+01,-5.824595321076762922e+00,4.286524055533866573e+01,-1.667293433820896453e+01
2.145807731021310971e+01,7.891496426360452787e+00,-7.025909339384925012e+00,-1.468161803320173497e+01,3.793493595467271007e+01,-1.988507047912903758e+01,1.767799147129173409e+00,7.392148538863988705e+00,2.951784319460607708e+00
2.082140232131565938e+01,1.182057329959891945e+01,-8.112294052554871016e+00,-2.978769364966733235e+01,4.963895672933952596e+01,-1.817237866135650393e+01,1.514215339166860241e+00,1.491800355783520615e+01,-1.012647759533663816e+00
2.126800473661454660e+01,7.087594573613182014e+00,-8.688437390905622948e+00,-2.242597188802531960e+01,4.046362228206635336e+01,-1.511657770635978260e+01,-7.072155387688684236e+00,1.115488441351301319e+01,-1.210925541735266719e+01
2.123892227607885630e+01,1.182024707795267027e+01,-3.743556962600602667e+00,-2.211560676387286861e+01,3.638505678267201660e+01,-1.495520731064902975e+01,-7.433680250918792254e+00,7.163820208739401174e+00,-6.073482066571225246e+00
1.993416325386010968e+01,1.542247527008321839e+01,6.724411538413932465e-02,-2.630857673813094166e+01,2.600364368118381009e+01,-2.168987650664180578e+01,-2.928269534172739164e+00,1.258129921377044802e+01,-9.057484726574541511e+00
2.001074285430405553e+01,8.355812609173499439e+00,-3.531840720535150524e+00,-1.203162246794158818e+01,3.738697183177536942e+01,-4.649162005403859155e+00,1.159924690924160950e+00,2.138005717561819008e+00,5.718980618004663619e+00
1.991934055731166708e+01,7.821480351751292304e+00,-4.543400763886952909e+00,-1.315945058566611436e+01,3.063677900025968270e+01,-1.186737004882683699e+01,-2.095208134947975420e+00,1.211714092205366988e+01,-2.860482568343523546e+00
2.009861038669897582e+01,7.504201667144330123e+00,-6.187311636205891752e+00,-1.413523070343103782e+01,1.838320292752912977e+01,-8.828346226339997216e+00,-1.234203902140378062e-01,2.571958946683436054e+00,-4.326987945632244426e+00
1.779172296618907012e+01,1.100230269851777187e+01,-1.309637536620112286e+00,-1.477764462475863105e+01,1.959130364247926437e+01,-1.082220643650264869e+01,4.740602610119226235e+00,4.447199653773913575e+00,-2.527222098329228395e+00
1.874277784045752426e+01,6.641433283603988436e+00,-2.158355770033929755e+00,-7.715693307638090026e+00,2.112614119607501451e+01,-1.049344617672401725e+01,1.639151701527541194e+00,1.403229546218752866e+01,-9.422374426599278152e+00
2.144371711717240103e+01,3.807763511025309633e+00,-8.877293120117473180e+00,-1.471212302698116936e+01,2.179711533655445521e+01,-1.670801423697228572e+01,-5.740032187578578693e+00,8.864634712285194951e+00,-9.110219917110848442e+00
2.271001843827757583e+01,-3.524715910361934323e+00,-1.676858448996357254e+01,-2.358466023027017044e+01,2.488544599656660239e+01,-1.338713249417116202e+01,-7.820815200089947794e-01,1.411480379035885235e+01,-8.666545026009261576e+00
2.201435319533635493e+01,5.812692173247288707e+00,-5.293709605439410382e+00,-1.588458663434861684e+01,4.011568114394768969e+01,-1.886082216979829340e+01,-7.873034165392301276e+00,2.532640226490117286e+01,-1.442979504051530171e+01
2.194815560213140060e+01,1.302170638937214742e+00,-1.163347021977855178e+01,-1.585955883194483640e+01,1.678429736633931313e+01,-1.695982207723709578e+01,-2.712792661712355891e+00,8.162201160505729192e+00,-1.179008274171541748e+00
2.089744529092823555e+01,6.003560734033927204e+00,-6.535128256039301142e+00,-1.772502637992024077e+01,2.212184898312109382e+01,-1.525968250970252882e+01,-2.695560116599913680e+00,1.052372548505991823e+01,-6.293049061588098070e+00
2.102151417794786070e+01,6.873639065923366154e+00,-5.671879928210598720e+00,-1.812886464957116317e+01,3.168058790857297069e+01,-1.331985355114768588e+01,-6.402377118933627820e+00,1.123894906285047135e+01,-8.732302482567622093e+00
2.175417351149672385e+01,8.405621589503606828e+00,-4.217350936864613153e+00,-1.786246532647428609e+01,3.761929913119542590e+01,-1.392484731584202429e+01,-6.067439594266511804e+00,7.997680216073922210e+00,-3.163900394782341863e+00
1.903328704440745156e+01,1.305395900565829592e+01,5.593194858281500537e+00,-1.611645093561773123e+01,2.436756290939100111e+01,-1.933593581791536664e+01,9.159217385796074307e-02,8.516280056432320222e+00,-5.962463831883601628e+00
2.083646194303974397e+01,5.493885887741878804e+00,-4.734811500068137669e+00,-8.917071860042597109e+00,3.054516480964784009e+01,-9.715147936807923656e+00,7.180528386027856813e-01,6.106012406408978244e+00,1.607826749840206793e+00
